"AT","AP","AH","AFDP","GTEP","TIT","TAT","TEY","CDP","CO","NOX"
16.299,1020.7,90.909,4.0019,31.063,1098.9,535.85,151.85,13.426,1.1601,71.508
26.183,1012.8,65.78,3.8103,25.091,1081.9,549.77,130.67,11.966,2.087,55.952
21.463,1004,70.733,3.5717,26.097,1085.7,549.63,136.12,12.18,1.5292,54.029
17.552,1011.8,67.781,3.7095,25.68,1080.8,549.8,134.39,12.01,1.6141,65.088
11.979,1018.6,76.696,3.8679,19.551,1051.5,546.76,110.7,10.487,3.6708,77.07
26.309,1013,54.16,4.4243,20.462,1060.9,549.91,110.45,10.602,3.6211,51.399
20.689,1014.1,67.182,4.547,31.463,1098.1,540.13,152.54,13.432,1.0782,60.76
22.01,1008.1,84.07,4.2566,29.879,1099.7,545.39,148.94,13.228,1.4126,49.992
20.427,1008.2,76.883,4.5883,28.448,1100.1,542.98,148,13.08,1.1605,73.226
23.525,1012.7,75.05,3.9362,25.415,1090.7,549.83,133.78,12.174,0.2354,61.151
12.721,1024.5,82.015,4.9368,31.752,1100.1,528.95,160.07,14.034,0.85547,64.816
14.009,1000.8,100.02,2.5996,20.085,1056.7,550.09,112.04,10.5,5.297,74.171
25.077,1010.2,76.026,3.5207,21.737,1067.7,549.95,116.75,11.045,3.829,58.195
23.918,1009.6,86.049,4.0917,25.867,1092.3,549.92,134.65,12.186,7.5813,65.315
9.9509,1022.3,86.819,4.169,24.103,1086.2,549.92,134.77,11.907,1.8138,77.21
24.456,1009.6,80.23,4.2438,29.558,1099.9,546.49,146.94,13.119,1.2227,54.153
23.33,1009.3,78.723,4.4398,25.516,1089.9,550.09,133,12.093,1.2196,63.416
20.852,1008.7,63.332,4.9223,25.243,1089.4,550.42,133.73,11.989,1.7709,71.885
26.205,1013.5,78.374,4.6147,29.598,1100.1,545.85,146.13,13.154,1.0854,50.176
23.447,1013.3,75.068,4.7953,33.321,1099.9,527.96,155.4,13.975,0.93177,58.907
1.5299,1016.1,75.24,4.0722,33.926,1100,528.95,168.37,14.312,2.1219,60.136
10.649,1018.9,93.278,3.9606,23.487,1074.7,549.87,129.91,11.676,3.1773,58.751
26.338,1010.7,74.72,4.9583,25.993,1093.4,549.67,134.67,12.19,1.557,63.165
18.527,1019.5,85.827,4.5286,24.809,1080,549.9,130.58,11.998,1.8047,56.583
17.77,1002.1,100.09,2.5994,19.868,1054.4,550.35,108.99,10.365,4.7018,65.081
4.1289,1001.6,93.325,3.3972,24.594,1075.3,549.91,134.26,11.847,4.3609,69.635
19.295,1010.8,84.867,3.5906,24.823,1086.7,550.1,132.31,11.898,0.84535,62.681
19.933,1013.7,80.658,3.7884,24.449,1079.4,550.4,131.06,11.937,1.573,53.444
18.096,1009.5,55.568,2.6417,20.19,1046.7,550.38,107.91,10.397,5.4471,60.504
4.1434,1021.6,70.665,2.8407,21.066,1058,549.67,116.67,10.815,4.441,87.489
17.708,1004.1,70.775,4.7767,24.874,1087.4,549.9,133.76,11.908,2.1797,77.138
16.185,1018.1,92.983,4.3297,23.808,1075.2,549.94,128.03,11.715,2.079,59.546
14.212,991.17,99.036,4.8187,20.787,1061.9,549.98,116.87,10.72,2.8414,76.605
24.892,1006.8,96.778,3.5142,21.109,1055.1,549.66,111.7,10.774,4.2686,44.487
23.824,1006.6,60.669,5.2631,25.177,1088.3,549.89,132.75,11.967,1.6588,72.893
29.539,1008.3,52.984,4.2753,30.14,1099.9,544.85,148.45,13.229,1.7355,51.786
22.354,1015,83.445,3.7469,25.289,1091.3,550.04,134.37,12.21,0.31921,62.076
10.327,1024.6,49.863,3.1489,23.52,1075.9,550.06,130.97,11.684,3.5792,73.24
25.404,1018.2,69.003,3.8692,25.071,1081.7,549.9,130.54,11.918,2.2525,52.749
26.413,1013.5,68.233,4.3812,27.817,1092.6,547.12,140.87,12.69,1.6384,52.379
14.678,1018.8,80.214,2.5298,19.081,1049.8,547.3,108.12,10.457,8.0611,92.693
10.645,1018.8,78.872,2.5688,18.322,1043.4,549.03,107.64,10.317,6.7455,70.078
24.797,1014.7,51.561,4.3615,31.056,1100,541.24,151.76,13.487,1.3656,47.167
18.168,1007.9,89.051,4.6758,28.463,1099.8,543.18,148.58,13.111,1.7732,74.449
19.412,1005.4,98.617,4.0374,25.399,1091.8,550.11,135.76,12.177,1.128,62.118
11.65,1008,98.167,3.7433,24.91,1076.2,550.17,133.33,11.825,1.3884,60.321
10.685,1005.7,85.766,4.2463,32.353,1100.1,531.03,160.27,13.84,1.9382,64.66
13.855,1021,90.433,3.5855,18.827,1048.1,546.05,108.18,10.399,7.122,82.938
12.521,1015.3,80.385,3.2347,24.047,1084.1,550.14,131.5,11.831,4.0946,91.002
6.5209,1026.3,88.336,4.2187,24.479,1090.2,550.06,136.08,12.198,1.3302,83.857
7.0983,1020.3,83.139,2.5173,21.441,1063.3,549.97,122.64,11.172,2.5226,72.596
18.603,1012.7,96.994,3.9908,25.622,1082.4,550.05,134.25,12.117,1.6657,57.302
11.009,1009.1,89.566,3.6534,25.194,1077.4,549.99,134.49,11.929,1.6658,63.212
25.739,1008.3,72.051,4.1083,29.533,1100,547.18,146.45,13.062,1.8656,51.577
17.368,1011.9,77.77,3.7388,25.79,1089.4,549.98,134.24,11.983,1.1905,64.118
9.5084,1015.3,72.407,5.1393,32.222,1100.3,530.74,161.34,13.842,0.52685,67.441
27.232,1010.6,69.034,4.1588,25.605,1091.3,549.7,132.87,12.087,1.8875,65.633
18.333,1007.2,79.053,4.2623,29.859,1094.6,545.42,147.48,13.059,1.6836,80.793
15.617,1020.4,90.829,2.4849,19.282,1050.5,549.87,109.26,10.385,3.2046,56.672
20.752,1012,93.196,3.9178,24.87,1078.7,549.61,130.06,11.771,1.0926,44.181
23.579,1015.7,42.629,2.8014,19.89,1051,550.33,109.93,10.555,4.7291,57.086
24.613,1004.1,81.072,3.6684,24.663,1084.5,549.71,129.29,11.701,0.45231,57.88
30.783,1008.8,49.852,3.4111,21.123,1064.6,549.66,112.74,10.938,1.1885,51.456
18.757,1011.3,99.627,5.232,25.174,1089.9,550.06,134.64,12.117,1.3746,62.192
0.91206,1009.7,100.2,4.4082,34.687,1099.9,521.9,171.69,14.443,0.29088,65.276
28.897,1013.1,55.011,4.0831,25.306,1079.9,549.91,127.74,11.815,1.0276,46.706
16.791,1012.3,79.689,4.7084,32.646,1099.9,536.34,158.19,13.768,1.3466,61.338
23.748,1006.2,63.391,3.7431,27.17,1092.9,549.98,140.57,12.508,1.8832,54.401
8.619,1029.4,76.902,2.6634,19.744,1042.6,545.65,109.73,10.516,9.0835,86.458
26.38,1012.8,70.81,4.0351,25.269,1089.9,550.15,133.15,11.992,1.961,64.865
12.091,1013.6,81.282,5.4781,31.642,1099.8,532.59,158.4,13.692,0.60139,65.822
21.354,1009.4,88.543,4.611,25.338,1090.7,550.29,134.38,12.075,2.1674,64.5
8.4429,1015.8,74.764,4.0162,32.49,1099.9,535.1,161.31,13.893,2.7633,61.457
28.92,1013.1,59.784,4.7288,30.072,1100,544.1,148.17,13.255,1.9403,52.576
13.765,1017.6,94.92,3.1588,25.037,1087.6,550.13,134.66,12.002,0.76975,59.725
28.197,1015.2,55.714,4.1973,30.136,1099.9,544.17,148.48,13.286,1.3662,51.947
14.582,1008.5,44.281,3.3867,27.806,1085.4,549.81,137.68,12.224,1.6782,65.861
7.5336,1016.6,89.988,2.5171,19.383,1038.6,537.24,110.3,10.536,12.066,109.03
13.355,1020.8,76.949,2.8062,24.562,1088.5,549.88,136.2,11.959,0.78689,63.216
20.047,1007.9,91.685,3.6925,24.15,1083.2,550.22,130.03,11.673,0.50448,61.315
17.012,1017.3,59.82,3.5394,24.138,1086.1,550.06,132.75,11.797,1.3437,69.868
28.964,1011.6,74.63,4.1532,24.149,1073.3,549.97,122.61,11.541,1.9858,47.949
23.119,1010.2,68.737,3.893,24.841,1086.8,550.38,131.24,11.854,2.0014,65.087
6.3647,1017.9,83.228,3.8568,23.285,1083.5,550.04,134.38,11.773,0.66712,80.079
27.207,1007.7,76.21,4.5044,30.246,1100.1,544.66,146.99,13.159,1.2598,55.364
23.449,1008.7,78.409,3.8312,24.84,1081,549.98,131.49,11.984,2.305,54.587
27.69,1019,37.325,4.2926,30.565,1100,542.21,151.27,13.415,2.1842,51.209
27.219,1012.2,65.19,3.9576,25.863,1092.8,549.91,133.8,12.209,0.28959,58.587
25.794,1009.2,74.075,4.0465,25.852,1092.5,549.72,133.74,12.216,0.17955,63.472
21.168,1009.8,87.518,3.1305,19.976,1059.1,550.12,111.7,10.46,2.5447,56.169
28.736,1013.5,48.357,4.3096,26.201,1094.6,550.25,133.96,12.269,0.3238,65.847
16.691,1010.6,68.129,2.5964,19.418,1055.6,549.95,109.99,10.469,5.1489,69.96
29.979,1010.4,58.501,4.4761,26.186,1093.9,550.18,133.75,12.304,4.7645,71.324
23.093,1016.4,90.833,3.727,21.994,1070.1,549.89,118.61,11.169,3.9834,58.102
24.135,1006.7,93.774,4.9371,28.903,1098.4,548.9,143.19,12.929,0.6471,55.228
18.615,1017.5,88.632,4.7387,22.455,1073.1,550,122.31,11.234,2.4966,68.35
0.88243,1018.6,74.349,4.1253,34.728,1099.9,520.59,170.88,14.549,0.66362,65.886
11.351,1015.9,100.15,3.831,23.948,1084.9,549.81,133.55,11.795,1.0959,70.273
20.273,1008.9,66.072,4.2041,24.939,1089.5,549.77,134.71,12.052,1.291,70.855
24.087,1013.1,66.688,4.7116,31.5,1099.1,540.72,152.04,13.431,1.686,59.591
25.898,1012.4,64.138,4.2591,29.234,1097.6,540.67,145.28,13.078,1.0521,64.191
7.7543,1013.7,93.795,3.8813,25.864,1090.5,549.84,134.45,12.126,0.80286,67.953
30.022,1014.5,29.88,4.2367,26.744,1081.2,546.07,130.63,12.191,2.0478,64.23
19.408,1016.4,86.04,3.225,19.982,1059.5,549.95,112.13,10.536,3.7096,63.506
22.288,1019.9,85.865,4.2087,22.836,1067.7,549.92,120.91,11.304,2.6558,53.979
13.617,1013.8,90.408,3.8901,21.65,1069,549.86,121,11.112,3.8193,71.042
16.558,1004.1,96.955,4.1333,25.399,1081.6,550.09,135.46,11.91,1.5357,63.922
11.402,1015.8,82.277,4.1357,32.964,1099.9,528.72,161.33,14.028,1.3108,69.572
12.455,1010.7,89.501,2.5093,20.695,1055.8,550.12,116.23,10.772,2.7189,67.551
7.8238,1015.6,59.256,4.1344,33.604,1099.8,525.95,165,14.17,1.7274,73.531
8.9857,1023.2,72.997,2.5515,18.985,1047.8,545.53,109.75,10.349,4.7898,68.64
19.848,1011.9,91.848,4.4821,25.269,1090.2,549.61,134.27,12.007,2.2989,65.76
2.204,1020,71.159,2.8401,23.13,1082.3,549.98,134.38,11.722,2.368,88.956
21.136,1014.6,94.312,3.3014,20.343,1061.6,549.84,112.89,10.807,2.0441,53.714
21.803,1005.6,73.485,3.8065,25.747,1082.8,549.72,134.3,12.124,1.6791,62.312
15.446,1016.7,91.962,3.1824,25.277,1088.5,550.07,134.97,12.032,0.80064,60.32
13.779,1012.7,87.42,3.9556,24.77,1088.5,550.14,135.77,12.015,0.76032,71.875
5.1123,1020.9,94.465,4.2542,23.638,1084.3,550.03,133.67,11.7,1.4721,83.333
15.318,1019.2,68.857,3.266,24.86,1086.8,549.82,133.01,11.956,1.2345,65.996
25.759,1005.3,67.637,4.6202,25.758,1091.9,550.03,133.7,12.132,1.4358,64.867
9.4622,1001.7,97.67,6.2199,32.271,1100,532.19,160.31,13.767,0.37079,68.963
12.295,1008.5,79.881,3.7118,21.161,1063.9,547.78,119.58,10.997,3.6343,80.226
14.145,1010.8,96.015,5.7112,31.806,1100.1,532.66,156.77,13.727,0.73525,65.064
10.03,1012,83.717,4.2169,23.901,1085.4,550.15,134.49,11.904,1.7306,78.091
22.913,1015.9,68.938,4.1986,25.678,1091.3,550.07,134.77,12.312,1.451,64.978
14.378,1013,95.867,3.7482,19.047,1053.5,550.04,108.97,10.398,5.666,67.938
27.9,1014.6,50.204,4.2079,25.8,1092.6,550.33,132.75,12.117,1.3745,67.373
13.864,1004.7,76.593,3.3674,29.418,1080.5,550.51,134.35,11.95,0.25728,60.886
21.717,1014.1,81.239,3.7151,25.193,1090.2,550.13,133.95,12.192,2.5215,60.804
21.611,1010.5,78.262,4.6234,31.482,1100,541.3,153.53,13.416,1.6585,60.739
10.534,1017,84.472,4.8333,24.38,1085.8,549.99,134.47,11.847,1.0437,79.175
17.768,1017.1,67.085,4.2326,31.127,1100,538.85,154.07,13.616,1.2971,48.87
22.193,1018.3,48.148,3.3103,21.377,1060.2,549.76,115.51,11.026,3.4777,59.954
20.727,1007.5,86.33,3.2178,21.956,1062.2,550.33,119.01,11.076,3.4875,50.435
9.6714,1013.7,94.026,3.206,23.885,1084.6,549.98,133.75,11.813,2.5459,83.519
7.2219,1006.3,98.255,3.0401,23.805,1083.3,550.01,134.23,11.765,1.4499,80.127
17.896,997.3,82.264,3.2914,24.796,1086.5,549.8,133.69,11.842,1.5563,76.98
13.345,1009.9,100.12,3.7852,24.037,1083.9,550.02,133.01,11.738,1.2665,66.111
18.679,1014,65.923,3.4957,27.752,1084.3,550.04,135.16,12.075,2.4624,59.735
12.301,996.22,89.149,2.5434,18.975,1050.6,549.15,109.02,10.311,5.1961,78.316
22.137,1020.7,69.876,4.1923,22.645,1066.7,549.99,120.14,11.343,3.0711,56.814
10.274,1027.7,85.182,3.951,26.744,1094.5,549.87,144.77,12.669,2.6852,60.465
25.957,1011.6,76.243,5.2168,29.751,1099.9,547.17,145.66,13.044,0.7288,53.987
22.619,1008.5,54.476,3.5329,32.146,1084.2,550.13,134.08,12.074,2.0829,59.237
16.88,1012.5,67.676,2.9498,21.283,1059.4,550.15,117.5,10.963,4.7293,57.793
14.452,1015.5,84.337,3.0264,24.555,1086.7,549.99,134.07,11.896,1.6782,73.489
12.892,1012.4,79.715,3.1078,23.393,1080.2,549.93,129.39,11.598,3.6649,82.32
7.8042,1015.4,91.954,4.5995,25.949,1097.5,549.61,143.71,12.276,0.99244,85.839
23.561,1008.7,88.232,3.955,24.944,1077.6,549.94,128.56,11.73,2.2169,50.661
31.286,1009.5,38.707,4.3342,26.256,1093.3,550.2,132.82,12.299,1.0739,71.81
12.366,1009.3,99.998,3.8289,24.858,1085,550.04,133.15,11.877,1.9,58.641
10.027,1012.4,62.753,2.654,22.451,1048.4,550.16,110.73,10.319,5.4925,73.222
12.202,1014.9,91.577,3.8733,21.676,1061.9,549.87,119.93,10.957,3.5705,68.925
28.098,1009.6,70.677,4.0513,24.636,1083.7,550.25,127.04,11.719,2.7179,58.114
34.831,1010.3,42.882,4.8615,29.54,1099.8,543.36,144.11,13.064,1.7753,64.291
14.293,1012.9,87.415,2.3407,21.089,1044.3,550.44,107.51,10.27,3.8502,66.339
18.623,1012.4,94.568,3.8872,20.903,1063.5,550.06,115.9,10.819,3.1771,60.092
3.0999,1032.6,85.795,2.8409,19.467,1028.2,533.72,110.13,10.565,13.921,88.96
26.674,1008.8,66,4.6235,28.551,1099.6,545.74,141.42,12.792,0.21037,64.106
8.5385,1019.6,81.081,4.0741,32.97,1099.7,533.9,161.6,13.914,2.7773,52.826
28.631,1010.9,60.41,4.5765,26.167,1093.9,549.75,133.55,12.328,1.3996,65.476
20.576,1014.6,90.899,3.8775,24.682,1080.5,549.59,131.44,11.858,1.8968,52.145
5.2595,1016.5,87.069,3.9484,23.462,1084,549.96,133.67,11.781,1.0689,80.675
17.563,1007.5,71.602,3.8681,25.066,1080.9,550.23,134.16,11.885,1.705,66.14
9.7092,1012.8,94.696,2.6303,19.351,1039.7,539.84,108.27,10.346,11.117,102.27
19.027,1009.9,97.256,3.7597,19.607,1055.7,550,109.7,10.431,4.8698,56.98
23.825,1010.1,78.808,3.7828,24.878,1080,550.22,130.42,11.935,3.4005,61.146
9.8517,1011.4,90.513,3.5893,19.004,1051.7,547.33,111.72,10.47,4.2302,81.631
26.57,1015.2,71.463,4.4556,30.51,1100,542.86,148.61,13.299,1.6678,51.864
8.0744,1023.7,68.056,2.609,21.23,1044.2,547.64,109.37,10.382,8.0961,80.519
21.464,1007.8,62.304,4.0504,19.904,1057.4,550.11,110.96,10.565,3.4726,66.702
23.017,1009.6,82.27,4.0395,25.431,1090.4,549.94,133.9,12.173,1.5169,63.762
23.816,1006.7,70.997,4.2421,30.688,1100,543.09,150.32,13.363,1.7142,52.044
20.773,1008.6,93.227,4.2807,27.223,1084.4,546.06,137.37,12.464,1.2789,49.627
4.7784,1015.6,92.469,4.2465,33.14,1100.1,529.1,163.76,14.024,1.3118,68.441
26.345,1013,68.067,4.2583,26.214,1094.3,550,134.62,12.18,1.5771,75.258
5.5607,1020.9,69.083,3.1571,26.307,1074.3,550.14,130.42,11.674,3.1563,76.409
9.2785,1020.3,99.087,4.4709,24.097,1085.9,550.43,133.93,11.802,1.5255,75.021
17.18,1013.3,96.666,3.0965,19.699,1058,550.05,112.19,10.531,3.062,64.008
25.551,1010.5,81.232,4.4498,29.848,1099.6,545.38,146.08,13.117,1.0618,55.238
29.4,1008.4,60.066,4.1807,26.33,1092.9,550.27,133.55,12.187,1.2157,63.855
6.2545,1024,92.495,4.6568,24.184,1084.5,549.89,133.98,11.945,1.2581,84.861
16.388,1015.5,79.461,3.6615,26.08,1085.3,547.67,138.26,12.396,1.7486,51.219
7.8482,1023.9,87.325,4.5206,34.03,1100.1,531.82,165.56,14.244,2.0157,81.534
21.457,1001.4,95.799,3.7845,25.272,1089.6,550.25,133.78,12.068,0.38587,60.063
21.641,1009.4,91.436,4.7372,31.114,1099.9,542.68,151.09,13.368,1.418,55.265
7.6563,1021.5,84.903,4.0586,33.603,1100,525.91,164.47,14.136,2.0865,67.506
11.37,1014.3,66.52,3.1698,27.644,1073.3,549.89,129.08,11.515,3.7813,66.279
15.945,1005.7,75.07,3.5072,29.97,1085.8,550.03,137.45,12.176,3.9419,64.232
24.467,1021.5,59.384,5.0479,32.208,1100,530.74,151.76,13.865,1.3727,58.905
25.517,1017.8,47.786,3.6093,25.824,1092.7,550.01,133.55,12.131,1.5621,70.498
21.024,1016.2,61.205,3.8263,24.512,1080.5,549.96,131.12,11.94,1.9186,60.81
9.3863,1016.3,80.769,3.3051,27.248,1095.5,549.73,146.88,12.649,2.1202,69.149
24.449,1012.6,76.172,3.9619,25.449,1090.4,549.91,134,12.138,2.1653,63.618
13.951,1011.2,87.301,2.7838,22.711,1064.7,550,122.65,11.136,1.9642,64.894
9.1022,1021.2,88.431,4.4942,33.664,1100.1,533.28,163.96,14.078,1.5377,78.256
15,1023.3,67.073,5.1481,32.148,1100,530.88,158.31,13.842,0.90188,64.047
12.763,1006.2,89.057,2.6649,22.195,1062.4,550.27,121.19,11.099,2.3097,64.424
8.6112,1012.1,80.197,2.5955,20.543,1039.8,547.4,106.84,10.159,7.943,82.581
11.679,1015.7,89.769,4.0998,22.015,1072.1,548.85,124.97,11.34,2.2465,79.116
26.477,1008.6,84.816,3.8848,24.236,1073.1,550.2,124.32,11.617,1.4337,38.479
19.878,1012.3,91.986,4.4804,30.837,1099.6,535.57,152.9,13.397,0.8492,57.14
10.755,1017.4,66.106,4.0928,31.808,1099.9,537.88,157.61,13.667,3.0916,61.137
11.404,1013.9,90.995,2.9001,24.156,1085,550.01,133.92,11.919,1.5693,73.344
13.056,1009.4,95.083,3.6964,25.342,1087,549.96,134.41,11.997,1.6955,59.579
7.0557,1015,91.392,4.1392,33.081,1100.1,528.18,163.71,14.085,1.2023,70.091
17.515,1011.6,77.652,3.7133,25.018,1080.4,550,133.61,11.981,1.7903,64.548
15.231,1014.1,98.162,5.6175,31.849,1099.8,533.36,154.76,13.706,1.2383,57.165
15.268,1006.2,91.851,3.2507,24.419,1085,550.02,132.6,11.897,1.7087,76.96
6.7442,1031.1,87.696,3.5595,24.848,1080.7,549.95,134.42,12.003,0.84001,64.162
27.065,1011.2,70.424,4.5181,30.016,1099.8,544.45,147.42,13.236,1.5648,53.467
14.366,1020.5,89.471,3.6821,29.357,1100,542.44,150.14,13.074,0.9069,75.529
17.145,1014.9,86.372,3.2783,24.42,1085.5,550.23,131.61,11.91,1.5579,66.546
13.965,1024.9,79.541,2.647,18.21,1030.7,542.16,101.61,10.072,11.469,90.882
8.6173,1027,76.426,4.4112,31.396,1100,536.25,159.18,13.82,2.284,50.49
15.785,1002.6,86.791,4.0369,30.825,1099.8,536.49,154.1,13.487,0.66152,72.895
13.635,1012.1,79.866,2.9732,22.877,1076.7,550,126.83,11.486,2.5192,77.17
32.307,1006.7,51.568,4.346,29.355,1099.9,547.6,145.32,13.029,1.3462,53.333
13.615,1016.4,95.714,4.417,24.088,1084.7,550.16,132.57,11.863,1.5242,72.78
7.0708,1027.3,86.421,4.1337,23.956,1087,550.06,133.74,12.008,1.7118,83.098
4.8438,1025.5,89.511,4.0226,21.201,1072.4,550.23,123.55,11.251,2.5413,89.152
25.497,1014.2,63.403,3.9566,24.963,1082,550.21,130.92,12.027,1.6769,53.493
16.252,1015.3,87.029,4.0862,22.847,1067.3,550.09,122.09,11.2,2.3513,61.707
18.445,1014.3,86.018,4.4235,31.281,1100,534.02,155.2,13.682,0.57503,58.053
7.9469,1011.8,88.581,4.2814,24.087,1084.3,549.61,134.83,11.849,1.6636,82.955
8.7161,1023.5,77.867,4.804,33.466,1100.3,525.02,165.54,14.288,0.82869,65.856
13.502,1025.6,72.476,3.8622,24.095,1087.4,550.3,134.4,11.949,1.2706,76.284
14.718,1016.7,82.581,4.0932,32.17,1099.8,533.39,156.25,13.692,1.4218,75.781
5.7675,1016.9,90.649,3.9243,23.822,1085,550.17,133.73,11.845,1.1314,81.997
16.72,1016.6,68.091,3.501,25.684,1085.7,550.12,136.81,12.171,2.0444,63.078
17.274,1008.6,75.9,2.7119,19.557,1049.5,549.94,110.35,10.386,4.4595,56.686
10.378,1023.6,78.599,2.5691,23.237,1045.1,549.57,108.23,10.291,7.4105,77.265
26.257,1011.5,63.37,6.269,30.87,1098.7,536.62,146.25,13.359,1.133,65.059
24.875,1011.4,83.524,5.2458,26.09,1093.3,550.4,134.21,12.15,3.0163,58.403
17.131,1024,80.428,3.041,19.005,1048.9,550.38,109.01,10.454,4.5505,53.548
10.567,1016,94.609,3.1774,24.391,1084.3,550.03,133.22,11.824,1.0987,64.467
21.554,1011.1,85.371,3.4628,19.995,1058.2,550.07,110.78,10.486,4.5463,53.482
19.234,1016.4,80.563,3.6317,24.137,1078,549.84,130.1,11.748,2.0646,51.282
17.758,1026.4,71.677,2.5942,18.027,1035.8,545.75,101.5,10.087,8.7873,72.575
13.749,1008.4,64.892,4.0615,32.788,1100,538.88,156,13.626,3.1598,63.761
7.248,1018.5,80.268,3.938,23.691,1085.5,550.06,134.57,11.897,0.64908,81.48
29.85,1006.4,47.465,4.4245,26.579,1094.8,550.24,133.84,12.296,1.2676,70.978
28.61,1012.4,59.071,4.4156,29.649,1099.8,545.65,147.16,13.117,1.7741,54.714
9.5168,1023.2,92.122,2.4142,19.487,1041.9,539.39,110.21,10.522,10.483,91.143
33.313,1010.1,38.627,4.4404,23.399,1077.6,549.96,120.67,11.482,1.645,57.772
12.793,1005,84.298,3.1906,26.658,1067.6,549.97,125.49,11.286,4.2895,64.787
5.2774,1022.1,82.027,3.0901,22.988,1073.3,549.99,130.57,11.617,3.973,76.346
20.842,1008.8,80.467,4.2418,25.336,1089.3,550.12,133.74,12.075,2.4052,66.197
18.292,1009.6,72.983,3.4823,20.099,1060.7,550.1,113.98,10.605,2.8574,69.183
25.181,1005.9,95.908,4.507,25.812,1091,550.12,133.78,12.057,1.3817,55.721
29.208,1012.6,70.361,3.9944,25.221,1078.9,550.05,127.33,11.855,1.9514,45.665
20.974,1006.1,74.647,5.1736,24.992,1086.8,550.03,132.67,11.956,1.5338,70.892
8.1866,1024.3,94.868,4.1135,24.134,1086.5,550.02,134.72,11.92,1.6128,76.497
22.443,1012.9,92.773,4.1333,25.395,1090.4,549.83,133.44,12.014,1.8128,63.963
20.865,1016.2,84.957,3.4332,19.732,1057.1,550.19,109.76,10.401,4.8622,56.905
8.9473,1017.8,100.08,3.095,19.007,1032.6,543.8,105.99,10.111,8.5779,97.39
8.7733,1010.7,93.052,4.0497,24.16,1085.4,550.07,134.7,11.893,1.5649,77.083
17.402,1020.8,86.368,4.093,31.881,1100,533.89,154.55,13.656,1.1802,72.173
20.315,1007.6,82.156,3.1143,20.005,1058.7,549.88,112.02,10.658,1.6012,56.729
6.7549,1024.9,75.057,3.1851,22.025,1067.1,549.1,125.92,11.395,5.0174,70.226
33.306,1007.2,48.397,4.8838,30.627,1099.8,545.36,146.27,13.187,1.5263,58.057
20.511,1006.1,85.74,4.6636,30.707,1100,543.79,151.62,13.323,0.73081,58.146
6.4457,1019.3,95.694,2.8346,23.486,1082.5,550.02,133.19,11.72,1.6572,77.412
22.452,1004.6,91.026,4.4266,25.405,1088.2,549.55,133.79,12.094,1.6782,61.132
8.7494,1024.4,88.108,3.9952,19.935,1039.5,536.56,111.29,10.654,8.4636,92.862
25.437,1008.1,67.787,4.2058,30.087,1100,545.05,148.05,13.19,1.2427,51.28
16.182,1018.9,85.662,3.7402,25.098,1082.2,550.21,134.84,11.999,1.6065,63.446
23.514,1012.1,67.812,3.4879,19.201,1053.1,550,105.68,10.269,4.3204,54.552
21.741,1007.2,74.782,4.1321,30.159,1100.1,544.84,149.75,13.232,1.3787,53.54
31.249,1010.1,52.48,4.4708,26.659,1095.9,550.08,133.84,12.322,3.2293,72.171
12.716,1017.1,90.5,4.7023,25.658,1087,545.51,137.31,12.23,1.2099,73.395
10.445,1020.2,85.001,2.4549,21.283,1053.4,539.27,119.11,11.057,6.6397,83.248
17.795,1010.5,77.48,3.7424,25.37,1081.7,550.1,134.31,12.044,1.304,65.562
23.254,1008,71.84,3.3686,25.706,1089.3,550.09,133.59,11.96,1.9745,71.599
19.08,1005.1,90.103,4.5119,31.548,1099.6,534.8,154.68,13.594,1.0811,60.548
20.518,1008.3,98.149,3.6297,22.69,1075.5,549.98,123.66,11.313,8.3085,54.526
10.037,1018.3,75.194,4.3316,33.574,1099.9,527.65,161.5,14.122,2.3439,79.582
22.073,1010.1,77.879,4.2624,19.565,1054.9,550.01,108.78,10.348,3.2476,62.047
18.914,1004.9,74.108,2.6886,19.648,1055.3,549.89,109.06,10.494,4.9943,60.658
18.225,1009.7,99.263,3.9128,19.543,1055.6,549.95,109.81,10.403,5.4579,58.356
24.738,1003.9,91.108,3.8567,25.912,1091.5,549.85,134.72,12.104,0.21853,56.604
12.928,1024.7,79.54,4.9477,31.811,1100,528.27,160.37,14.041,0.84166,65.341
17.464,1009,69.186,4.491,31.987,1099.8,531.64,158.52,13.837,1.1484,61.797
5.5813,1021.8,91.906,3.0081,24.318,1087.7,549.93,134.08,11.89,1.2151,80.216
23.838,1006.3,90.126,3.9541,23.778,1070.4,549.83,122.88,11.504,2.0433,46.946
11.859,1014.4,61.675,3.2007,24.083,1075.1,549.47,130.91,11.738,2.93,64.175
15.41,1014.2,94.615,3.6332,24.296,1087,549.81,133.73,11.936,1.2047,65.53
18.298,1006.3,90.118,3.9336,25.246,1080.6,550.52,133.87,12.006,1.4637,62.622
5.5862,1016.6,71.529,3.8395,23.391,1084,550.15,134.74,11.772,1.7816,83.091
17.434,1008.2,81.651,4.1932,19.605,1055.5,549.98,110.47,10.463,3.8216,69.394
16.896,1015.2,58.48,3.4601,24.194,1077.6,550.3,130.4,11.891,2.5111,56.075
23.877,1003.8,75.421,3.7297,25.527,1090.4,550,134.05,12.069,0.60833,62.173
30.719,1009.2,56.651,4.3944,26.472,1094,550.23,133.81,12.31,0.96383,62.785
29.982,1004.9,63.163,5.2366,30.373,1100.1,546.18,146.82,13.145,1.7929,55.474
